act,arm,seed,task,online_acc,memo_acc,dead_frac_l1,wt_med_l1,mob_l1,mob_l2,zbar_l1,zbar_l2,rowmean_abs_med_l1
R,l2wt,0,1,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,2,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,3,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,4,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,5,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,6,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,7,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,8,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,9,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,10,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,11,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,12,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,13,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,14,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,15,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,16,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,17,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,18,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,19,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,20,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,21,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,22,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,23,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,24,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,25,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,26,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,27,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,28,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,29,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,30,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,31,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,32,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,33,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,34,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,35,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,36,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,37,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,38,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,39,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,40,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,41,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,42,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,43,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,44,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,45,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,46,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,47,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,48,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,49,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,0,50,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
