act,arm,seed,task,online_acc,memo_acc,dead_frac_l1,wt_med_l1,mob_l1,mob_l2,zbar_l1,zbar_l2,rowmean_abs_med_l1
LR,ref,0,1,0.92,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,2,0.9022222222,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,3,0.8844444444,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,4,0.8666666667,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,5,0.8488888889,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,6,0.8311111111,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,7,0.8133333333,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,8,0.7955555556,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,9,0.7777777778,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,10,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,11,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,12,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,13,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,14,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,15,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,16,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,17,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,18,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,19,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,20,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,21,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,22,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,23,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,24,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,25,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,26,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,27,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,28,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,29,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,30,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,31,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,32,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,33,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,34,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,35,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,36,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,37,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,38,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,39,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,40,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,41,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,42,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,43,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,44,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,45,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,46,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,47,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,48,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,49,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,0,50,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
