step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac,p_zero_frac,p_zero_persist_frac
0,B_w20_K100_c0.0_lr0.01_cbp1e-5_s0,0,0,0,17.4232,12.9327,0.174698,0.502005,0,1.55348,84.9325,0.0182907,15.8563,0.159831,6.25659,6.25659,0,1.67805,-0.000256584,nan,0.00075838,-0.00212693,-0.000167138,-0.00100681,-0.00149265,0.4895,0.501325,nan,nan,0,nan
0,B_w20_K100_c0.0_lr0.01_cbp1e-5_s1,0,0,0,17.5817,13.4205,0.165671,0.496742,0,1.68288,103.141,0.0163163,16.2696,0.164397,6.08285,6.08285,0,1.69342,-0.00119295,nan,0.00627301,-0.0163137,-0.000944214,-0.00589069,-0.0118216,0.4845,0.498075,nan,nan,0,nan
0,B_w20_K100_c0.0_lr0.01_cbp1e-5_s2,0,0,0,17.1709,12.379,0.182643,0.500752,0,1.29068,66.7185,0.0193452,15.9618,0.173281,5.77098,5.77098,0,1.34445,0.000191036,nan,0.0025242,-0.00529267,3.31277e-05,-0.00250699,-0.00420168,0.487,0.50135,nan,nan,0,nan
0,B_w20_K100_c0.0_lr0.01_cbp1e-5_s3,0,0,0,17.3635,12.3043,0.184629,0.492481,0,1.3122,79.1647,0.0165756,15.9097,0.192685,5.18981,5.18981,0,1.74823,-0.000676492,nan,0.00864243,-0.0162863,-0.000504559,-0.00987567,-0.0139177,0.4795,0.50195,nan,nan,0,nan
0,B_w20_K100_c0.0_lr0.01_cbp1e-5_s4,0,0,0,17.362,13.1079,0.17157,0.518546,0,1.41029,91.6503,0.0153878,16.4536,0.159739,6.26022,6.26022,0,2.8388,1.88821e-05,nan,0.00012173,-0.000210775,1.05341e-05,-8.13019e-05,-0.000166888,0.4845,0.499725,nan,nan,0,nan
1000,B_w20_K100_c0.0_lr0.01_cbp1e-5_s0,0,0,0,17.6286,13.3748,0.174298,0.5,0,0.12256,9.46253,0.0129522,15.8541,0.154662,6.46572,6.46572,0,0.570174,-0.0884245,nan,0.0341411,-0.167735,-0.0674078,-0.10136,-0.123777,0.447,0.475625,nan,nan,0,nan
1000,B_w20_K100_c0.0_lr0.01_cbp1e-5_s1,0,0,0,17.7763,13.7997,0.164332,0.493484,0,0.200052,16.0992,0.0124262,16.3891,0.16012,6.24533,6.24533,0,0.663152,-0.0656058,nan,0.0350227,-0.11806,-0.0478113,-0.0751119,-0.0890999,0.461,0.4792,nan,nan,0,nan
1000,B_w20_K100_c0.0_lr0.01_cbp1e-5_s2,0,0,0,17.3883,12.6728,0.180501,0.493484,0,0.113104,8.56695,0.0132023,15.8595,0.17356,5.76169,5.76169,0,0.549831,-0.0812681,nan,0.032275,-0.143539,-0.0599829,-0.0876217,-0.0904171,0.453,0.4784,nan,nan,0,nan
1000,B_w20_K100_c0.0_lr0.01_cbp1e-5_s3,0,0,0,17.5743,12.7261,0.181028,0.494987,0,0.0330423,2.6455,0.01249,16.2219,0.187906,5.32181,5.32181,0,0.38206,-0.0683312,nan,0.0272633,-0.120345,-0.0529962,-0.074794,-0.0960593,0.4565,0.478925,nan,nan,0,nan
1000,B_w20_K100_c0.0_lr0.01_cbp1e-5_s4,0,0,0,17.8132,14.1404,0.158711,0.503759,0,0.0753452,5.30954,0.0141905,16.8891,0.147069,6.79952,6.79952,0,0.525477,-0.0658169,nan,0.035228,-0.12563,-0.0487389,-0.0773919,-0.099852,0.4605,0.480925,nan,nan,0,nan
2000,B_w20_K100_c0.0_lr0.01_cbp1e-5_s0,0,0,0,17.8787,14.0484,0.165692,0.500752,0,0.232071,18.4373,0.012587,16.1352,0.145701,6.86336,6.86336,0,0.641158,-0.138461,nan,0.0586201,-0.239431,-0.110977,-0.168168,-0.189941,0.4205,0.4594,nan,nan,0,nan
2000,B_w20_K100_c0.0_lr0.01_cbp1e-5_s1,0,0,0,17.9892,14.2417,0.15933,0.492231,0,0.0535741,4.08567,0.0131127,16.9157,0.15934,6.27588,6.27588,0,0.434538,-0.128895,nan,0.0383015,-0.214556,-0.0997312,-0.126456,-0.177321,0.421,0.458475,nan,nan,0,nan
2000,B_w20_K100_c0.0_lr0.01_cbp1e-5_s2,0,0,0,17.5795,13.2268,0.173545,0.487218,0,0.0683095,6.33343,0.0107856,16.0991,0.163311,6.1233,6.1233,0,0.47093,-0.130858,nan,0.0419929,-0.227187,-0.10209,-0.133249,-0.145253,0.4295,0.460325,nan,nan,0,nan
2000,B_w20_K100_c0.0_lr0.01_cbp1e-5_s3,0,0,0,17.7736,13.2261,0.176838,0.49198,0,0.112771,7.79464,0.0144677,16.2782,0.174363,5.73516,5.73516,0,0.692788,-0.116276,nan,0.0425202,-0.189673,-0.0955824,-0.134699,-0.159462,0.4285,0.462975,nan,nan,0,nan
2000,B_w20_K100_c0.0_lr0.01_cbp1e-5_s4,0,0,0,18.0075,14.6736,0.151013,0.501504,0,0.132285,9.85323,0.0134255,17.042,0.13925,7.18132,7.18132,0,0.538583,-0.111108,nan,0.0490032,-0.19745,-0.0879806,-0.140809,-0.158962,0.4385,0.463925,nan,nan,0,nan
