act,arm,seed,task,online_acc,memo_acc,dead_frac_l1,wt_med_l1,mob_l1,mob_l2,zbar_l1,zbar_l2,rowmean_abs_med_l1
R,l2,1,1,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,2,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,3,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,4,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,5,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,6,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,7,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,8,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,9,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,10,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,11,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,12,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,13,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,14,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,15,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,16,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,17,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,18,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,19,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,20,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,21,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,22,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,23,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,24,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,25,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,26,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,27,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,28,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,29,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,30,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,31,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,32,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,33,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,34,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,35,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,36,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,37,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,38,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,39,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,40,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,41,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,42,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,43,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,44,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,45,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,46,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,47,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,48,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,49,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,1,50,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
