act,arm,seed,task,online_acc,memo_acc,dead_frac_l1,wt_med_l1,mob_l1,mob_l2,zbar_l1,zbar_l2,rowmean_abs_med_l1
R,l2wt,5,1,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,2,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,3,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,4,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,5,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,6,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,7,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,8,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,9,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,10,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,11,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,12,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,13,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,14,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,15,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,16,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,17,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,18,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,19,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,20,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,21,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,22,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,23,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,24,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,25,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,26,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,27,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,28,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,29,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,30,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,31,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,32,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,33,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,34,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,35,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,36,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,37,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,38,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,39,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,40,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,41,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,42,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,43,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,44,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,45,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,46,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,47,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,48,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,49,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2wt,5,50,0.834,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
