act,arm,seed,task,online_acc,memo_acc,dead_frac_l1,wt_med_l1,mob_l1,mob_l2,zbar_l1,zbar_l2,rowmean_abs_med_l1
LR,ref,3,1,0.92,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,2,0.9022222222,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,3,0.8844444444,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,4,0.8666666667,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,5,0.8488888889,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,6,0.8311111111,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,7,0.8133333333,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,8,0.7955555556,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,9,0.7777777778,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,10,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,11,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,12,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,13,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,14,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,15,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,16,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,17,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,18,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,19,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,20,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,21,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,22,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,23,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,24,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,25,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,26,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,27,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,28,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,29,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,30,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,31,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,32,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,33,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,34,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,35,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,36,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,37,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,38,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,39,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,40,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,41,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,42,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,43,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,44,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,45,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,46,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,47,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,48,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,49,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,3,50,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
