act,arm,seed,task,online_acc,memo_acc,dead_frac_l1,wt_med_l1,mob_l1,mob_l2,zbar_l1,zbar_l2,rowmean_abs_med_l1
LR,ref,4,1,0.92,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,2,0.9022222222,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,3,0.8844444444,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,4,0.8666666667,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,5,0.8488888889,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,6,0.8311111111,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,7,0.8133333333,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,8,0.7955555556,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,9,0.7777777778,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,10,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,11,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,12,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,13,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,14,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,15,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,16,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,17,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,18,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,19,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,20,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,21,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,22,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,23,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,24,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,25,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,26,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,27,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,28,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,29,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,30,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,31,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,32,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,33,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,34,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,35,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,36,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,37,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,38,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,39,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,40,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,41,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,42,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,43,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,44,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,45,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,46,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,47,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,48,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,49,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,4,50,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
