act,arm,seed,task,online_acc,memo_acc,dead_frac_l1,wt_med_l1,mob_l1,mob_l2,zbar_l1,zbar_l2,rowmean_abs_med_l1
LR,ref,8,1,0.92,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,2,0.9022222222,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,3,0.8844444444,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,4,0.8666666667,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,5,0.8488888889,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,6,0.8311111111,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,7,0.8133333333,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,8,0.7955555556,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,9,0.7777777778,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,10,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,11,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,12,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,13,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,14,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,15,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,16,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,17,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,18,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,19,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,20,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,21,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,22,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,23,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,24,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,25,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,26,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,27,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,28,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,29,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,30,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,31,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,32,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,33,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,34,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,35,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,36,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,37,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,38,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,39,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,40,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,41,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,42,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,43,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,44,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,45,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,46,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,47,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,48,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,49,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,8,50,0.76,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
