act,arm,seed,task,online_acc,memo_acc,dead_frac_l1,wt_med_l1,mob_l1,mob_l2,zbar_l1,zbar_l2,rowmean_abs_med_l1
LR,l2wt,4,1,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,2,0.9691111111,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,3,0.9682222222,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,4,0.9673333333,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,5,0.9664444444,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,6,0.9655555556,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,7,0.9646666667,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,8,0.9637777778,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,9,0.9628888889,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,10,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,11,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,12,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,13,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,14,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,15,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,16,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,17,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,18,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,19,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,20,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,21,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,22,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,23,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,24,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,25,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,26,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,27,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,28,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,29,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,30,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,31,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,32,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,33,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,34,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,35,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,36,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,37,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,38,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,39,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,40,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,41,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,42,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,43,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,44,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,45,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,46,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,47,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,48,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,49,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2wt,4,50,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
