act,arm,seed,task,online_acc,memo_acc,dead_frac_l1,wt_med_l1,mob_l1,mob_l2,zbar_l1,zbar_l2,rowmean_abs_med_l1
R,l2,5,1,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,2,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,3,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,4,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,5,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,6,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,7,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,8,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,9,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,10,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,11,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,12,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,13,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,14,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,15,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,16,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,17,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,18,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,19,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,20,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,21,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,22,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,23,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,24,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,25,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,26,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,27,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,28,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,29,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,30,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,31,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,32,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,33,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,34,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,35,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,36,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,37,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,38,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,39,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,40,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,41,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,42,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,43,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,44,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,45,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,46,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,47,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,48,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,49,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
R,l2,5,50,0.92,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
