act,arm,seed,task,online_acc,memo_acc,dead_frac_l1,wt_med_l1,mob_l1,mob_l2,zbar_l1,zbar_l2,rowmean_abs_med_l1
LR,ref,5,1,0.97,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,2,0.9522222222,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,3,0.9344444444,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,4,0.9166666667,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,5,0.8988888889,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,6,0.8811111111,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,7,0.8633333333,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,8,0.8455555556,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,9,0.8277777778,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,10,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,11,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,12,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,13,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,14,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,15,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,16,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,17,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,18,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,19,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,20,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,21,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,22,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,23,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,24,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,25,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,26,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,27,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,28,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,29,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,30,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,31,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,32,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,33,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,34,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,35,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,36,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,37,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,38,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,39,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,40,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,41,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,42,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,43,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,44,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,45,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,46,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,47,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,48,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,49,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
LR,ref,5,50,0.81,1,0.2,4,0.3,0.8,-0.2,0.2,0.001
