step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,sign_match_mean,sign_clone_frac,eval_loss
0,A_w5_T10000_std_lr0.01_s3,0.4,0,0.4,2.21872,2.19387,0.49,0,4.58292
0,A_w5_T10000_std_lr0.01_s4,0.4,0,0.4,2.11677,1.45812,0.52,0,1.69924
0,A_w5_T10000_centered_lr0.01_s0,0,0,0,2.74572,2.47175,0.5,0,2.95218
0,A_w5_T10000_centered_lr0.01_s1,0.6,0,0.4,2.86995,2.33877,0.52,0,0.943827
0,A_w5_T10000_centered_lr0.01_s2,0.2,0,0.2,2.54075,3.08483,0.54,0,1.96932
0,A_w5_T10000_centered_lr0.01_s3,0.2,0,0,2.25801,1.6542,0.47,0,3.49927
0,A_w5_T10000_centered_lr0.01_s4,0.4,0.1,0.4,1.62881,2.06021,0.49,0,1.43707
0,A_w5_T100000_std_lr0.01_s0,0.6,0,0.6,1.69299,1.96878,0.49,0,2.18075
0,A_w5_T100000_std_lr0.01_s1,0.2,0,0.2,2.99456,1.58384,0.46,0,5.66702
0,A_w5_T100000_std_lr0.01_s2,0.4,0,0.4,2.75029,2.001,0.52,0,5.30151
0,A_w5_T100000_std_lr0.01_s3,0.2,0,0,2.31321,2.49679,0.48,0,2.59657
0,A_w5_T100000_std_lr0.01_s4,0.4,0,0.2,2.44336,1.69272,0.52,0,5.0503
0,A_w5_T100000_centered_lr0.01_s0,0.6,0,0.6,1.49028,1.13652,0.5,0,8.05125
0,A_w5_T100000_centered_lr0.01_s1,0,0,0,3.15957,2.72494,0.49,0,2.65423
0,A_w5_T100000_centered_lr0.01_s2,0.6,0,0.6,1.72234,1.98101,0.46,0,0.954943
0,A_w5_T100000_centered_lr0.01_s3,0.2,0,0.2,2.65671,1.98294,0.52,0,1.8624
0,A_w5_T100000_centered_lr0.01_s4,0.4,0,0.4,2.26683,1.28765,0.46,0,1.70331
1000,A_w5_T100_std_lr0.01_s0,0.4,0,0.4,1.8986,1.75034,0.45,0,0.849919
1000,A_w5_T100_std_lr0.01_s1,0.2,0,0.2,2.4116,1.56413,0.5,0,0.764766
1000,A_w5_T100_std_lr0.01_s2,0.8,0,0.6,1.04553,1.00032,0.49,0,0.695134
1000,A_w5_T100_std_lr0.01_s3,0.4,0,0.4,1.76706,1.54489,0.44,0,1.07379
1000,A_w5_T100_std_lr0.01_s4,0.4,0,0.2,1.72881,1.14637,0.5,0,1.58904
1000,A_w5_T100_centered_lr0.01_s0,0,0,0,3.36469,1.87849,0.57,0,1.17202
1000,A_w5_T100_centered_lr0.01_s1,0,0,0,3.50959,1.51277,0.56,0,0.587003
1000,A_w5_T100_centered_lr0.01_s2,0,0,0,3.90795,2.59391,0.43,0,0.564171
1000,A_w5_T100_centered_lr0.01_s3,0,0,0,3.29715,1.57424,0.52,0,0.834314
1000,A_w5_T100_centered_lr0.01_s4,0,0,0,3.46232,1.93788,0.49,0,1.38562
1000,A_w5_T1000_std_lr0.01_s0,0.4,0,0.4,1.86174,1.55504,0.53,0,0.747995
1000,A_w5_T1000_std_lr0.01_s1,0.4,0,0.4,2.26054,1.20318,0.51,0,0.533987
1000,A_w5_T1000_std_lr0.01_s2,0.4,0,0.4,2.46865,1.6882,0.48,0,0.630907
1000,A_w5_T1000_std_lr0.01_s3,0.4,0,0.2,2.14412,1.28794,0.51,0,0.659017
1000,A_w5_T1000_std_lr0.01_s4,0.6,0,0.6,1.68348,1.60254,0.55,0,0.660471
1000,A_w5_T1000_centered_lr0.01_s0,0,0,0,3.7169,2.15878,0.43,0,0.337523
1000,A_w5_T1000_centered_lr0.01_s1,0,0,0,4.10513,2.9606,0.49,0,0.511656
1000,A_w5_T1000_centered_lr0.01_s2,0,0,0,2.69463,2.67225,0.47,0,0.527213
1000,A_w5_T1000_centered_lr0.01_s3,0,0,0,4.44109,3.0383,0.48,0,0.384364
1000,A_w5_T1000_centered_lr0.01_s4,0,0,0,4.23793,2.74827,0.48,0,0.703342
1000,A_w5_T10000_std_lr0.01_s0,0.2,0,0.2,3.24781,2.48539,0.46,0,1.18666
1000,A_w5_T10000_std_lr0.01_s1,0.2,0.1,0.2,2.49695,1.21178,0.52,0,0.678922
1000,A_w5_T10000_std_lr0.01_s2,0.4,0,0.4,2.33653,1.56001,0.47,0,0.817616
1000,A_w5_T10000_std_lr0.01_s3,0.4,0.3,0.4,1.72945,1.70631,0.54,0,0.716812
1000,A_w5_T10000_std_lr0.01_s4,0.4,0,0.4,2.50503,1.3191,0.52,0,0.60042
1000,A_w5_T10000_centered_lr0.01_s0,0,0,0,4.14585,2.71813,0.5,0,0.590443
1000,A_w5_T10000_centered_lr0.01_s1,0,0,0,3.7342,2.14727,0.51,0,0.252767
1000,A_w5_T10000_centered_lr0.01_s2,0,0,0,3.99595,2.2219,0.5,0,0.679624
1000,A_w5_T10000_centered_lr0.01_s3,0,0,0,3.87617,2.1758,0.48,0,0.477328
1000,A_w5_T10000_centered_lr0.01_s4,0,0,0,3.33647,2.24944,0.49,0,0.559377
1000,A_w5_T100000_std_lr0.01_s0,0.8,0,0.8,1,1,0.52,0,0.731085
1000,A_w5_T100000_std_lr0.01_s1,0.2,0,0.2,2.20529,1.48265,0.47,0,0.453362
1000,A_w5_T100000_std_lr0.01_s2,0.4,0,0.4,2.18039,1.15472,0.51,0,1.05123
1000,A_w5_T100000_std_lr0.01_s3,0,0,0,2.96824,1.5523,0.49,0,1.69875
1000,A_w5_T100000_std_lr0.01_s4,0.6,0,0.6,1.98066,1.86605,0.52,0,1.12343
1000,A_w5_T100000_centered_lr0.01_s0,0,0,0,3.20111,1.63244,0.47,0,0.690532
1000,A_w5_T100000_centered_lr0.01_s1,0,0,0,3.5518,2.01814,0.46,0,0.663763
1000,A_w5_T100000_centered_lr0.01_s2,0,0,0,4.18535,2.32391,0.49,0,0.285127
1000,A_w5_T100000_centered_lr0.01_s3,0,0,0,3.27247,1.8275,0.48,0,0.331989
1000,A_w5_T100000_centered_lr0.01_s4,0,0,0,3.90918,2.46764,0.47,0,0.54814
2000,A_w5_T100_std_lr0.01_s0,0.6,0.1,0.6,1.37242,1.05959,0.47,0,0.748422
2000,A_w5_T100_std_lr0.01_s1,0.4,0,0.4,1.9293,1.74504,0.5,0,0.960647
2000,A_w5_T100_std_lr0.01_s2,0.4,0,0.4,2.09697,1.26761,0.51,0,1.0319
2000,A_w5_T100_std_lr0.01_s3,0,0,0,3.53434,2.18845,0.46,0,0.784194
2000,A_w5_T100_std_lr0.01_s4,0.6,0,0.6,1.88875,1.904,0.59,0,1.23941
2000,A_w5_T100_centered_lr0.01_s0,0,0,0,2.78657,2.13037,0.57,0,0.391973
2000,A_w5_T100_centered_lr0.01_s1,0,0,0,4.33519,2.74096,0.57,0,0.445189
2000,A_w5_T100_centered_lr0.01_s2,0,0,0,3.74472,2.19177,0.43,0,0.711681
2000,A_w5_T100_centered_lr0.01_s3,0,0,0,2.74738,1.48322,0.51,0,0.69285
2000,A_w5_T100_centered_lr0.01_s4,0,0,0,2.45408,1.28621,0.51,0,1.70617
2000,A_w5_T1000_std_lr0.01_s0,0.4,0,0.4,2.2503,1.30008,0.54,0,0.707572
2000,A_w5_T1000_std_lr0.01_s1,0.2,0,0.2,2.95177,1.35509,0.52,0,0.666948
2000,A_w5_T1000_std_lr0.01_s2,0.6,0,0.6,1.31369,1.06019,0.48,0,1.0117
2000,A_w5_T1000_std_lr0.01_s3,0.4,0,0.4,1.71937,1.23565,0.5,0,0.553361
2000,A_w5_T1000_std_lr0.01_s4,0.6,0,0.6,1.44932,1.10271,0.54,0,1.08328
2000,A_w5_T1000_centered_lr0.01_s0,0,0,0,3.49465,2.09924,0.44,0,0.526483
2000,A_w5_T1000_centered_lr0.01_s1,0,0,0,3.55884,2.79235,0.49,0,0.25341
2000,A_w5_T1000_centered_lr0.01_s2,0,0,0,2.95184,2.77568,0.45,0,0.289673
2000,A_w5_T1000_centered_lr0.01_s3,0,0,0,4.22146,3.17814,0.52,0,0.41271
2000,A_w5_T1000_centered_lr0.01_s4,0,0,0,4.18654,2.62595,0.52,0,1.36817
2000,A_w5_T10000_std_lr0.01_s0,0.2,0,0.2,3.30409,2.23687,0.47,0,0.986719
2000,A_w5_T10000_std_lr0.01_s1,0.2,0.1,0.2,2.35719,1.21941,0.5,0,0.6591
2000,A_w5_T10000_std_lr0.01_s2,0.4,0,0.4,2.47206,1.48918,0.47,0,0.776264
2000,A_w5_T10000_std_lr0.01_s3,0.4,0.3,0.4,1.69716,1.57672,0.55,0,0.674989
2000,A_w5_T10000_std_lr0.01_s4,0.4,0,0.4,2.43217,1.64402,0.52,0,0.558124
2000,A_w5_T10000_centered_lr0.01_s0,0,0,0,3.92541,2.46873,0.51,0,0.255209
2000,A_w5_T10000_centered_lr0.01_s1,0,0,0,4.08208,2.50269,0.5,0,0.123947
2000,A_w5_T10000_centered_lr0.01_s2,0,0,0,4.40622,3.06465,0.5,0,0.504787
2000,A_w5_T10000_centered_lr0.01_s3,0,0,0,4.0233,2.78122,0.48,0,0.318513
2000,A_w5_T10000_centered_lr0.01_s4,0,0,0,3.55261,2.31603,0.46,0,0.506493
2000,A_w5_T100000_std_lr0.01_s0,0.8,0,0.8,1,1,0.52,0,0.451736
2000,A_w5_T100000_std_lr0.01_s1,0.2,0,0.2,2.42372,1.74777,0.47,0,0.41685
2000,A_w5_T100000_std_lr0.01_s2,0.4,0,0.4,2.22465,1.21463,0.51,0,1.11772
2000,A_w5_T100000_std_lr0.01_s3,0.2,0,0,2.17382,1.41153,0.48,0,1.177
2000,A_w5_T100000_std_lr0.01_s4,0.6,0,0.6,1.85366,1.40667,0.52,0,1.03398
2000,A_w5_T100000_centered_lr0.01_s0,0,0,0,3.58167,2.16363,0.46,0,0.466194
2000,A_w5_T100000_centered_lr0.01_s1,0,0,0,3.72364,2.24612,0.46,0,0.523059
2000,A_w5_T100000_centered_lr0.01_s2,0,0,0,4.26031,2.56361,0.5,0,0.270359
2000,A_w5_T100000_centered_lr0.01_s3,0.2,0,0.2,3.23258,1.79123,0.49,0,0.289638
2000,A_w5_T100000_centered_lr0.01_s4,0,0,0,4.04276,2.63829,0.47,0,0.47313
3000,A_w5_T100_std_lr0.01_s0,0.6,0,0.6,1.85098,1.37713,0.5,0,1.20691
3000,A_w5_T100_std_lr0.01_s1,0.2,0,0.2,3.05926,1.91215,0.51,0,0.869546
3000,A_w5_T100_std_lr0.01_s2,0.2,0,0.2,2.62787,1.65019,0.5,0,0.606969
3000,A_w5_T100_std_lr0.01_s3,0.4,0,0.4,2.49683,1.65793,0.51,0,0.821281
3000,A_w5_T100_std_lr0.01_s4,0.6,0,0.4,2.09734,1.77338,0.55,0,0.684805
3000,A_w5_T100_centered_lr0.01_s0,0,0,0,2.74278,1.96562,0.6,0,0.797828
3000,A_w5_T100_centered_lr0.01_s1,0,0,0,3.63783,2.09393,0.57,0,0.646265
3000,A_w5_T100_centered_lr0.01_s2,0,0,0,3.77551,2.1835,0.44,0,1.57545
3000,A_w5_T100_centered_lr0.01_s3,0,0,0,3.47744,2.97629,0.51,0,1.18345
3000,A_w5_T100_centered_lr0.01_s4,0,0,0,2.94181,1.78384,0.5,0,1.29297
3000,A_w5_T1000_std_lr0.01_s0,0.4,0,0.4,1.7891,1.30743,0.54,0,0.407258
3000,A_w5_T1000_std_lr0.01_s1,0.2,0,0.2,2.81641,1.90902,0.53,0,0.50254
3000,A_w5_T1000_std_lr0.01_s2,0.4,0,0.4,2.39561,1.64921,0.48,0,0.630131
3000,A_w5_T1000_std_lr0.01_s3,0.4,0,0.4,1.9782,1.23149,0.52,0,0.434138
3000,A_w5_T1000_std_lr0.01_s4,0.4,0,0.4,1.78732,1.06459,0.56,0,0.964577
3000,A_w5_T1000_centered_lr0.01_s0,0,0,0,3.7277,1.98041,0.44,0,0.322906
3000,A_w5_T1000_centered_lr0.01_s1,0,0,0,3.33453,2.79355,0.5,0,0.394248
3000,A_w5_T1000_centered_lr0.01_s2,0,0,0,3.76413,2.7426,0.43,0,0.327583
3000,A_w5_T1000_centered_lr0.01_s3,0,0.1,0,4.25224,3.48321,0.51,0,0.33361
3000,A_w5_T1000_centered_lr0.01_s4,0,0,0,4.43865,3.54992,0.53,0,0.733828
3000,A_w5_T10000_std_lr0.01_s0,0.2,0,0.2,3.07391,1.97736,0.45,0,0.971677
3000,A_w5_T10000_std_lr0.01_s1,0.2,0,0.2,2.75809,1.36134,0.51,0,0.530251
3000,A_w5_T10000_std_lr0.01_s2,0.4,0,0.4,2.77307,1.82446,0.49,0,0.625222
3000,A_w5_T10000_std_lr0.01_s3,0.4,0.3,0.4,1.65653,1.49952,0.55,0,1.05806
3000,A_w5_T10000_std_lr0.01_s4,0.4,0,0.4,2.74186,1.86154,0.52,0,0.401621
3000,A_w5_T10000_centered_lr0.01_s0,0,0.1,0,3.8708,2.49103,0.53,0,0.195503
3000,A_w5_T10000_centered_lr0.01_s1,0,0,0,4.16887,2.62809,0.49,0,0.0767754
3000,A_w5_T10000_centered_lr0.01_s2,0,0,0,4.45439,3.27371,0.5,0,0.474176
3000,A_w5_T10000_centered_lr0.01_s3,0,0,0,4.06313,3.13749,0.48,0,0.240828
3000,A_w5_T10000_centered_lr0.01_s4,0,0,0,3.62705,2.05103,0.46,0,0.357401
3000,A_w5_T100000_std_lr0.01_s0,0.8,0,0.8,1,1,0.52,0,0.458309
3000,A_w5_T100000_std_lr0.01_s1,0.2,0,0.2,2.57802,2.05838,0.48,0,0.374945
3000,A_w5_T100000_std_lr0.01_s2,0.4,0,0.4,2.55155,1.57566,0.51,0,0.842853
3000,A_w5_T100000_std_lr0.01_s3,0,0,0,2.47365,1.58077,0.47,0,1.10083
3000,A_w5_T100000_std_lr0.01_s4,0.6,0,0.6,1.94134,1.62711,0.52,0,1.20593
3000,A_w5_T100000_centered_lr0.01_s0,0,0,0,3.68007,2.26982,0.46,0,0.361318
3000,A_w5_T100000_centered_lr0.01_s1,0,0,0,3.5867,2.16403,0.47,0,0.42035
3000,A_w5_T100000_centered_lr0.01_s2,0,0,0,4.2936,3.12391,0.5,0,0.211183
3000,A_w5_T100000_centered_lr0.01_s3,0.2,0,0.2,3.1401,1.72846,0.49,0,0.291182
3000,A_w5_T100000_centered_lr0.01_s4,0,0,0,4.11673,2.55198,0.46,0,0.366485
